site,price,ts,item,currency,region,device
agoda,140209.0,2025-08-22T22:00:31,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,152022.0,2025-08-22T22:00:34,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,172562.0,2025-08-22T22:01:00,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,191544.0,2025-08-22T22:01:02,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,140209.0,2025-08-22T23:00:12,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,152022.0,2025-08-22T23:00:26,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,191544.0,2025-08-22T23:00:36,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,191544.0,2025-08-22T23:00:55,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,140209.0,2025-08-23T00:00:22,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,152022.0,2025-08-23T00:00:24,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,191544.0,2025-08-23T00:00:47,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,191544.0,2025-08-23T00:00:47,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,140209.0,2025-08-23T01:00:21,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,152022.0,2025-08-23T01:00:23,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,191544.0,2025-08-23T01:00:49,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,191544.0,2025-08-23T01:00:51,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,140209.0,2025-08-23T02:00:10,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,152022.0,2025-08-23T02:00:22,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,192454.0,2025-08-23T02:00:36,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,191544.0,2025-08-23T02:00:46,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,141407.0,2025-08-23T03:00:20,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,152022.0,2025-08-23T03:00:22,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,191544.0,2025-08-23T03:00:43,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,191544.0,2025-08-23T03:00:46,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,141407.0,2025-08-23T04:00:20,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,152022.0,2025-08-23T04:00:37,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,191544.0,2025-08-23T04:00:48,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,172562.0,2025-08-23T04:01:00,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,141407.0,2025-08-23T05:00:11,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,152022.0,2025-08-23T05:00:27,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
